 (1.280000000000000000e+02+0.000000000000000000e+00j)
 (-1.279871477710922818e+02-2.454122852291228465e-02j)
 (1.279485957307530555e+02+4.906767432741801493e-02j)
 (-1.278843578161342549e+02-7.356456359966742631e-02j)
 (1.277944572491564799e+02+9.801714032956060363e-02j)
 (-1.276789265265134361e+02-1.224106751992161957e-01j)
 (1.275378074056847595e+02+1.467304744553617479e-01j)
 (-1.273711508869635338e+02-1.709618887603012172e-01j)
 (1.271790171915073984e+02+1.950903220161282481e-01j)
 (-1.269614757354229937e+02-2.191012401568697698e-01j)
 (1.267186050998963225e+02+2.429801799032638709e-01j)
 (-1.264504929973827529e+02-2.667127574748983654e-01j)
 (1.261572362338727373e+02+2.902846772544623866e-01j)
 (-1.258389406672506539e+02-3.136817403988915176e-01j)
 (1.254957211617665678e+02+3.368898533922201066e-01j)
 (-1.251277015386420004e+02-3.598950365349881109e-01j)
 (1.247350145228330831e+02+3.826834323650897263e-01j)
 (-1.243178016859758088e+02-4.052413140049898610e-01j)
 (1.238762133855402112e+02+4.275550934302820849e-01j)
 (-1.234104087002220211e+02-4.496113296546065952e-01j)
 (1.229205553616019699e+02+4.713967368259976420e-01j)
 (-1.224068296821046999e+02-4.928981922297839824e-01j)
 (1.218694164792912034e+02+5.141027441932217723e-01j)
 (-1.213085089965199188e+02-5.349976198870971533e-01j)
 (1.207243088200139027e+02+5.555702330196021776e-01j)
 (-1.201170257923728286e+02-5.758081914178452276e-01j)
 (1.194868779225699598e+02+5.956993044924332459e-01j)
 (-1.188340912924766712e+02-6.152315905806267082e-01j)
 (1.181588999599579779e+02+6.343932841636454878e-01j)
 (-1.174615458585841878e+02-6.531728429537766445e-01j)
 (1.167422786940060462e+02+6.715589548470184411e-01j)
 (-1.160013558370413307e+02-6.895405447370668295e-01j)
 (1.152390422135230921e+02+7.071067811865475727e-01j)
 (-1.144556101909608827e+02-7.242470829514670028e-01j)
 (1.136513394620680515e+02+7.409511253549592169e-01j)
 (-1.128265169252091766e+02-7.572088465064845675e-01j)
 (1.119814365618238270e+02+7.730104533627369934e-01j)
 (-1.111163993108835371e+02-7.883464276266063386e-01j)
 (1.102317129404405591e+02+8.032075314806449429e-01j)
 (-1.093276919163286323e+02-8.175848131515838224e-01j)
 (1.084046572680763632e+02+8.314696123025452357e-01j)
 (-1.074629364520964572e+02-8.448535652497071169e-01j)
 (1.065028632122136401e+02+8.577286100002721181e-01j)
 (-1.055247774375971233e+02-8.700869911087114605e-01j)
 (1.045290250181631109e+02+8.819212643483550496e-01j)
 (-1.035159576975147360e+02-8.932243011955153245e-01j)
 (1.024859329234880931e+02+9.039892931234434492e-01j)
 (-1.014393136963735600e+02-9.142097557035306910e-01j)
 (1.003764684148829929e+02+9.238795325112867385e-01j)
 (-9.929777071993463267e+01-9.329927988347388457e-01j)
 (9.820359933632767024e+01+9.415440651830208063e-01j)
 (-9.709433791238058120e+01-9.495281805930365637e-01j)
 (9.597037485760728259e+01+9.569403357322089354e-01j)
 (-9.483210317850632975e+01-9.637760657954399512e-01j)
 (9.367992031253933760e+01+9.700312531945440853e-01j)
 (-9.251422796037572027e+01-9.757021300385284590e-01j)
 (9.133543191648101356e+01+9.807852804032303196e-01j)
 (-9.014394189812747982e+01-9.852776423889413326e-01j)
 (8.894017137290593666e+01+9.891765099647809034e-01j)
 (-8.772453738481844709e+01-9.924795345987099671e-01j)
 (8.649746037903250340e+01+9.951847266721968177e-01j)
 (-8.525936402537715253e+01-9.972904566786900959e-01j)
 (8.401067504066284641e+01+9.987954562051724050e-01j)
 (-8.275182300990681483e+01-9.996988186962041389e-01j)
 (8.148324020654618494e+01+1.000000000000000000e+00j)
 (-8.020536141172179612e+01-9.996988186962042500e-01j)
 (7.891862373271595743e+01+9.987954562051724050e-01j)
 (-7.762346642062712476e+01-9.972904566786902070e-01j)
 (7.632033068736583914e+01+9.951847266721969287e-01j)
 (-7.500965952205555709e+01-9.924795345987100781e-01j)
 (7.369189750692282814e+01+9.891765099647810144e-01j)
 (-7.236749063276080562e+01-9.852776423889412216e-01j)
 (7.103688611405115694e+01+9.807852804032304306e-01j)
 (-6.970053220382840209e+01-9.757021300385285700e-01j)
 (6.835887800837183192e+01+9.700312531945439742e-01j)
 (-6.701237330180899221e+01-9.637760657954398402e-01j)
 (6.566146834071611238e+01+9.569403357322088244e-01j)
 (-6.430661367879919510e+01-9.495281805930365637e-01j)
 (6.294825998174087545e+01+9.415440651830208063e-01j)
 (-6.158685784229662374e+01-9.329927988347388457e-01j)
 (6.022285759572483954e+01+9.238795325112867385e-01j)
 (-5.885670913563433970e+01-9.142097557035306910e-01j)
 (5.748886173033276492e+01+9.039892931234433382e-01j)
 (-5.611976383975920157e+01-8.932243011955153245e-01j)
 (5.474986293308364793e+01+8.819212643483550496e-01j)
 (-5.337960530705595374e+01-8.700869911087114605e-01j)
 (5.200943590518591009e+01+8.577286100002721181e-01j)
 (-5.063979813783632267e+01-8.448535652497071169e-01j)
 (4.927113370330967257e+01+8.314696123025452357e-01j)
 (-4.790388241000903236e+01-8.175848131515837114e-01j)
 (4.653848199975291777e+01+8.032075314806448318e-01j)
 (-4.517536797232322954e+01-7.883464276266062276e-01j)
 (4.381497341132479306e+01+7.730104533627369934e-01j)
 (-4.245772881143434319e+01-7.572088465064844565e-01j)
 (4.110406190711584884e+01+7.409511253549589949e-01j)
 (-3.975439750287850416e+01-7.242470829514668917e-01j)
 (3.840915730515280302e+01+7.071067811865475727e-01j)
 (-3.706875975585923300e+01-6.895405447370669405e-01j)
 (3.573361986774322929e+01+6.715589548470184411e-01j)
 (-3.440414906154919095e+01-6.531728429537768665e-01j)
 (3.308075500510530986e+01+6.343932841636455988e-01j)
 (-3.176384145438995077e+01-6.152315905806269303e-01j)
 (3.045380809664935740e+01+5.956993044924333569e-01j)
 (-2.915105039563542988e+01-5.758081914178453387e-01j)
 (2.785595943903104654e+01+5.555702330196022887e-01j)
 (-2.656892178812947236e+01-5.349976198870973754e-01j)
 (2.529031932983319564e+01+5.141027441932217723e-01j)
 (-2.402052913103616305e+01-4.928981922297841489e-01j)
 (2.275992329545248793e+01+4.713967368259975865e-01j)
 (-2.150886882295316482e+01-4.496113296546065952e-01j)
 (2.026772747147121478e+01+4.275550934302820849e-01j)
 (-1.903685562153429700e+01-4.052413140049899720e-01j)
 (1.781660414348259280e+01+3.826834323650897263e-01j)
 (-1.660731826742826200e+01-3.598950365349881109e-01j)
 (1.540933745601152971e+01+3.368898533922199956e-01j)
 (-1.422299528000696434e+01-3.136817403988914066e-01j)
 (1.304861929683211130e+01+2.902846772544623311e-01j)
 (-1.188653093200919919e+01-2.667127574748983654e-01j)
 (1.073704536362906836e+01+2.429801799032638709e-01j)
 (-9.600471409865146910e+00-2.191012401568697421e-01j)
 (8.477111419583582830e+00+1.950903220161282203e-01j)
 (-7.367261166094192681e+00-1.709618887603012449e-01j)
 (6.271209744085348703e+00+1.467304744553616924e-01j)
 (-5.189239469784257430e+00-1.224106751992161679e-01j)
 (4.121625784382600521e+00+9.801714032956054812e-02j)
 (-3.068637160765693928e+00-7.356456359966728753e-02j)
 (2.030535013581972859e+00+4.906767432741793167e-02j)
 (-1.007573612687656439e+00-2.454122852291229506e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j)
 (9.919460902092426258e-01+2.454122852291228465e-02j)
 (-1.968032307550198867e+00-4.906767432741801493e-02j)
 (2.928033758252832630e+00+7.356456359966742631e-02j)
 (-3.871733074379956285e+00-9.801714032956060363e-02j)
 (4.798920479490492497e+00+1.224106751992161957e-01j)
 (-5.709393850729926001e+00-1.467304744553617479e-01j)
 (6.602958777326619177e+00+1.709618887603012172e-01j)
 (-7.479428615474420283e+00-1.950903220161282481e-01j)
 (8.338624539583785023e+00+2.191012401568697698e-01j)
 (-9.180375589885365173e+00-2.429801799032638709e-01j)
 (1.000451871637178769e+01+2.667127574748983654e-01j)
 (-1.081089881906515160e+01-2.902846772544623866e-01j)
 (1.159936878459958365e+01+3.136817403988915176e-01j)
 (-1.236978951910982971e+01-3.368898533922201066e-01j)
 (1.312202997741889021e+01+3.598950365349881109e-01j)
 (-1.385596718851920883e+01-3.826834323650897263e-01j)
 (1.457148627734396129e+01+4.052413140049898610e-01j)
 (-1.526848048282666248e+01-4.275550934302820849e-01j)
 (1.594685117224900672e+01+4.496113296546065952e-01j)
 (-1.660650785187887735e+01-4.713967368259976420e-01j)
 (1.724736817390195398e+01+4.928981922297839824e-01j)
 (-1.786935793965239228e+01-5.141027441932217723e-01j)
 (1.847241109914956070e+01+5.349976198870971533e-01j)
 (-1.905646974694980855e+01-5.555702330196021776e-01j)
 (1.962148411432384876e+01+5.758081914178452276e-01j)
 (-2.016741255777210995e+01-5.956993044924332459e-01j)
 (2.069422154389221902e+01+6.152315905806267082e-01j)
 (-2.120188563061439879e+01-6.343932841636454878e-01j)
 (2.169038744482239522e+01+6.531728429537766445e-01j)
 (-2.215971765637912938e+01-6.715589548470184411e-01j)
 (2.260987494857812408e+01+6.895405447370668295e-01j)
 (-2.304086598504322581e+01-7.071067811865475727e-01j)
 (2.345270537310104686e+01+7.242470829514670028e-01j)
 (-2.384541562365197365e+01-7.409511253549592169e-01j)
